,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,em,RA,B-TS2,W1mag,DEC,BeC1,Type,objtype,BeC,class,EM2,ID,W2mag,Be_EM2,BeC2,SpT,Ref,B-TS1,GroupSize,EM1,GroupID,EMobj,obsid,subclass,PStar,B-TS
3261965,19.72,17.81,15.51,12.47,14.5,8.543,7.305,6.808,0,85.429668,0,6.557,33.074496,0,star,star,0,STAR,0,,6.384,0,0,gM8,LAMOSTdr6,0,,0,,0.0,1.05111057E8,gM8,1.0,0
3261967,18.54,16.8,14.43,11.56,13.42,7.459,6.399,5.922,0,77.983369,0,5.841,30.636448,0,star,star,0,STAR,0,,5.717,0,0,gM8,LAMOSTdr6,0,,0,,0.0,1.21113088E8,gM8,1.0,0
3261968,19.3,18.45,15.23,12.37,14.27,8.559,7.447,6.94,0,82.502442,0,6.753,27.453188,0,star,star,0,STAR,0,,6.704,0,0,gM8,LAMOSTdr6,0,,0,,0.0,9.1514122E7,gM8,1.0,0
3261969,18.75,16.92,14.26,11.29,13.22,7.153,6.057,5.573,0,91.227983,0,5.411,12.456232,0,star,star,0,STAR,0,,5.26,0,0,gM8,LAMOSTdr6,0,,0,,0.0,6.41102182E8,gM8,1.0,0
3261970,20.42,19.03,15.42,12.07,14.36,7.684,6.444,5.835,0,66.234029,0,5.631,46.038139,0,star,star,0,STAR,0,,5.427,0,0,gM8,LAMOSTdr6,0,,0,,0.0,3.64116162E8,gM8,1.0,0
3261971,19.41,17.33,14.91,12.05,13.92,8.516,7.381,6.913,0,63.4965,0,6.803,46.567598,0,star,star,0,STAR,0,,6.656,0,0,gM8,LAMOSTdr6,0,,0,,0.0,4.00008054E8,gM8,1.0,0
3261972,18.49,16.54,14.09,11.12,13.14,7.16,5.973,5.477,0,83.002109,0,5.38,33.948729,0,star,star,0,STAR,0,,5.278,0,0,gM8,LAMOSTdr6,0,,0,,0.0,3.00809005E8,gM8,1.0,0
3261975,19.77,17.45,14.9,11.85,13.86,7.969,6.766,6.226,0,84.059203,0,5.962,32.211775,0,star,star,0,STAR,0,,5.701,0,0,gM8,LAMOSTdr6,0,2,0,53744,0.0,6.1602183E7,gM8,1.0,0
3261976,19.2,16.92,15.07,11.8,14.11,7.639,6.551,5.991,0,69.737218,0,5.87,43.090953,0,star,star,0,STAR,0,,5.694,0,0,gM8,LAMOSTdr6,0,2,0,85769,0.0,2.95311138E8,gM8,1.0,0
3261977,18.61,17.07,13.5,10.93,12.43,6.791,5.657,5.138,0,93.036273,0,4.879,13.997604,0,star,star,0,STAR,0,,4.451,0,0,gM8,LAMOSTdr6,0,,0,,0.0,6.41104062E8,gM8,1.0,0
3261978,16.89,15.52,13.11,10.7,12.04,6.426,5.439,5.003,0,90.079843,0,4.843,28.258562,0,star,star,0,STAR,0,,4.63,0,0,gM8,LAMOSTdr6,0,2,0,121035,0.0,5213010.0,gM8,1.0,0
3261980,19.42,16.9,14.37,11.41,13.35,7.426,6.125,5.574,0,95.256558,0,5.166,14.915031,0,star,star,0,STAR,0,,4.964,0,0,gM8,LAMOSTdr6,0,,0,,0.0,2.68002174E8,gM8,1.0,0
3261983,21.14,20.95,18.17,13.95,16.85,7.801,6.81,6.273,0,85.726197,0,5.808,37.553913,0,star,star,0,STAR,0,,5.285,0,0,gM8,LAMOSTdr6,0,2,0,83925,0.0,2.89912057E8,gM8,1.0,0
3261984,19.52,18.07,14.57,11.41,13.55,7.278,6.144,5.623,0,96.05257,0,5.399,23.196231,0,star,star,0,STAR,0,,5.095,0,0,gM8,LAMOSTdr6,0,,0,,0.0,2.01604147E8,gM8,1.0,0
3261985,19.23,17.46,15.3,12.3,14.27,8.137,7.051,6.61,0,61.53716,0,6.474,45.595544,0,star,star,0,STAR,0,,6.354,0,0,gM8,LAMOSTdr6,0,,0,,0.0,4.00005016E8,gM8,1.0,0
3261986,21.74,19.66,16.15,13.13,15.3,8.759,7.141,6.493,0,307.392788,0,6.166,42.992302,0,Star,Star,0,STAR,0,,6.154,0,0,gM8,LAMOSTdr6,0,,0,,0.0,5.06115155E8,gM8,1.0,0
3261988,17.43,15.67,13.35,10.79,12.24,6.239,5.206,4.721,0,289.7754944,0,4.493,3.5518681,0,Star,Star,0,STAR,0,,3.843,0,0,gM8,LAMOSTdr6,0,,0,,0.0,5.71514151E8,gM8,1.0,0
3261989,16.92,14.01,11.92,10.0,10.91,6.138,5.039,4.588,0,301.070832,0,4.428,31.370039,0,Star,Star,0,STAR,0,,4.312,0,0,gM8,LAMOSTdr6,0,,0,,0.0,5.73904064E8,gM8,1.0,0
3261991,18.48,16.96,14.23,11.48,13.26,7.477,6.36,5.901,0,326.326955,0,5.665,53.205003,0,Star,Star,0,STAR,0,,5.572,0,0,gM8,LAMOSTdr6,0,,0,,0.0,3.74706084E8,gM8,1.0,0
3261993,18.24,15.77,13.46,10.95,12.3,6.405,5.245,4.738,0,67.6190772,0,4.549,51.3042339,0,Star,Star,0,STAR,0,,4.272,0,0,gM8,LAMOSTdr6,0,2,0,93955,0.0,3.79009205E8,gM8,1.0,0
3261996,17.95,16.02,14.25,11.54,13.23,7.666,6.61,6.171,0,298.4974333,0,6.037,35.2866225,0,Star,Star,0,STAR,0,,5.815,0,0,gM8,LAMOSTdr6,0,,0,,0.0,4.69802149E8,gM8,1.0,0
3261997,18.03,15.92,13.71,11.16,12.72,7.001,5.864,5.358,0,64.2951775,0,5.211,52.8250442,0,Star,Star,0,STAR,0,,4.938,0,0,gM8,LAMOSTdr6,0,2,0,89987,0.0,3.54107239E8,gM8,1.0,0
3261999,16.81,14.73,12.34,10.3,11.35,5.061,3.78,3.19,0,45.201766,0,3.055,56.236057,0,Star,Star,0,STAR,0,,2.751,0,0,gM8,LAMOSTdr6,0,,0,,0.0,2.44015139E8,gM8,1.0,0
3262000,20.45,18.79,15.64,12.5,14.68,8.247,6.901,6.324,0,303.348104,0,6.056,32.356899,0,Star,Star,0,STAR,0,,6.105,0,0,gM8,LAMOSTdr6,0,,0,,0.0,4.69512208E8,gM8,1.0,0
3262001,17.18,15.29,13.18,10.58,12.16,6.346,5.293,4.83,0,286.4669267,0,4.668,16.1497444,0,Star,Star,0,STAR,0,,4.482,0,0,gM8,LAMOSTdr6,0,,0,,0.0,5.79608099E8,gM8,1.0,0
3262003,17.88,14.7,12.44,10.36,11.42,6.299,5.166,4.667,0,302.126573,0,4.362,31.332953,0,Star,Star,0,STAR,0,,4.086,0,0,gM8,LAMOSTdr6,0,,0,,0.0,5.73909016E8,gM8,1.0,0
3262004,18.05,16.2,13.98,11.32,12.9,6.928,5.842,5.29,0,98.150174,0,5.228,0.638301,0,Star,Star,0,STAR,0,,4.84,0,0,gM8,LAMOSTdr6,0,,0,,0.0,3.82106041E8,gM8,1.0,0
3262006,17.57,15.84,13.23,10.76,12.29,7.109,6.041,5.549,0,96.7282056,0,5.375,1.4386836,0,Star,Star,0,STAR,0,,5.234,0,0,gM8,LAMOSTdr6,0,,0,,0.0,3.82115102E8,gM8,1.0,0
3262007,17.75,15.98,13.41,10.58,12.48,6.822,5.688,5.209,0,313.2521161,0,5.096,38.1828075,0,Star,Star,0,STAR,0,,4.827,0,0,gM8,LAMOSTdr6,0,,0,,0.0,3.73011192E8,gM8,1.0,0
3262008,20.53,18.38,15.84,12.79,14.87,8.604,7.285,6.729,0,302.396052,0,6.487,29.557321,0,Star,Star,0,STAR,0,,6.542,0,0,gM8,LAMOSTdr6,0,,0,,0.0,4.69507057E8,gM8,1.0,0
3262009,21.05,19.22,16.19,12.95,15.18,8.477,7.189,6.637,0,308.91907,0,6.428,35.960197,0,Star,Star,0,STAR,0,,6.294,0,0,gM8,LAMOSTdr6,0,,0,,0.0,4.70903158E8,gM8,1.0,0
3262010,17.72,15.59,13.73,11.39,12.82,8.188,7.213,6.8,0,294.8774372,0,6.655,29.1226433,0,Star,Star,0,STAR,0,,6.794,0,0,gM8,LAMOSTdr6,0,2,0,127267,0.0,4.61309166E8,gM8,1.0,0
3262011,18.56,17.08,14.77,12.07,13.84,8.228,7.246,6.834,0,295.630645,0,6.699,14.157754,0,Star,Star,0,STAR,0,,6.828,0,0,gM8,LAMOSTdr6,0,,0,,0.0,5.75314096E8,gM8,0.949999988079071,0
3262017,20.08,18.88,15.48,12.15,14.23,7.903,6.847,6.275,0,84.639612,0,6.113,25.431976,0,star,star,0,STAR,0,,5.473,0,0,gM9,LAMOSTdr6,0,,0,,0.0,9.1605133E7,gM9,1.0,0
3262021,20.23,18.13,15.32,11.89,14.62,7.959,6.689,6.148,0,89.521009,0,5.85,22.07212,0,star,star,0,STAR,0,,5.88,0,0,gM9,LAMOSTdr6,0,,0,,0.0,1.95812071E8,gM9,1.0,0
3262023,20.02,19.34,12.62,10.3,11.77,6.699,5.676,5.077,0,68.064679,0,5.154,42.604037,0,star,star,0,STAR,0,,4.491,0,0,gM9,LAMOSTdr6,0,,0,,0.0,3.64101113E8,gM9,1.0,0
3262024,20.34,18.92,16.96,13.2,15.83,8.139,6.845,6.141,0,85.266427,0,5.597,30.480592,0,star,star,0,STAR,0,,5.009,0,0,gM9,LAMOSTdr6,0,,0,,0.0,1.05105122E8,gM9,1.0,0
3262028,19.35,17.62,18.18,14.18,16.86,7.951,6.738,6.195,0,80.12638,0,6.282,38.906429,0,star,star,0,STAR,0,,5.785,0,0,gM9,LAMOSTdr6,0,2,0,105686,0.0,1.75111239E8,gM9,1.0,0
3262029,21.41,18.35,15.21,13.01,14.54,9.113,7.551,6.983,0,92.15605,0,6.636,21.071894,0,star,star,0,STAR,0,,6.548,0,0,gM9,LAMOSTdr6,0,4,0,81404,0.0,1.65702025E8,gM9,1.0,0
3262032,15.93,14.68,15.96,12.29,14.78,5.82,4.58,4.027,0,86.144705,0,3.731,28.299854,0,star,star,0,STAR,0,,3.061,0,0,gM9,LAMOSTdr6,0,,0,,0.0,9.1512024E7,gM9,1.0,0
3262035,19.67,16.4,13.98,11.76,13.26,8.605,7.348,6.904,0,89.570359,0,6.671,22.798447,0,star,star,0,STAR,0,,6.734,0,0,gM9,LAMOSTdr6,0,2,0,53173,0.0,6.0605005E7,gM9,1.0,0
3262036,20.73,20.12,16.86,13.28,15.64,7.116,5.904,5.276,0,79.28798,0,5.26,34.354711,0,star,star,0,STAR,0,,4.755,0,0,gM9,LAMOSTdr6,0,,0,,0.0,6.8916108E7,gM9,1.0,0
3262037,20.39,18.83,16.11,13.12,15.12,8.616,7.413,6.897,0,94.265881,0,6.75,12.264794,0,star,star,0,STAR,0,,6.859,0,0,gM9,LAMOSTdr6,0,2,0,94974,0.0,3.8871401E8,gM9,1.0,0
3262043,17.74,16.22,13.77,11.02,12.66,5.414,4.276,3.637,0,58.58962,0,3.547,51.477255,0,Star,Star,0,STAR,0,,3.101,0,0,gM9,LAMOSTdr6,0,,0,,0.0,4.0960903E8,gM9,1.0,0
3262044,19.67,18.71,15.35,11.78,14.19,6.629,5.401,4.719,0,348.913024,0,4.206,56.229856,0,Star,Star,0,STAR,0,,3.833,0,0,gM9,LAMOSTdr6,0,2,0,95036,0.0,2.75006205E8,gM9,1.0,0
3262045,18.08,16.44,15.05,11.6,13.84,8.026,7.027,6.458,0,95.0080103,0,6.055,24.3167289,0,Star,Star,0,STAR,0,,5.494,0,0,gM9,LAMOSTdr6,0,,0,,0.0,4.09905076E8,gM9,1.0,0
3262046,17.95,15.84,13.89,10.62,12.67,5.957,4.904,4.252,0,348.858811,0,4.104,57.451373,0,Star,Star,0,STAR,0,,3.388,0,0,gM9,LAMOSTdr6,0,,0,,0.0,3.92516184E8,gM9,1.0,0
3262047,17.18,16.13,13.48,10.79,12.41,5.881,4.944,4.419,0,341.384653,0,4.247,55.213269,0,Star,Star,0,STAR,0,,3.999,0,0,gM9,LAMOSTdr6,0,,0,,0.0,2.60904211E8,gM9,1.0,0
3262048,17.92,16.45,13.92,11.03,12.83,6.74,5.682,5.194,0,73.2091689,0,5.039,48.3001433,0,Star,Star,0,STAR,0,,4.781,0,0,gM9,LAMOSTdr6,0,,0,,0.0,3.93708216E8,gM9,1.0,0
3262051,17.87,15.83,13.67,10.99,12.86,6.989,5.868,5.377,0,85.5498667,0,5.115,24.8864947,0,Star,Star,0,STAR,0,,4.938,0,0,gM9,LAMOSTdr6,0,,0,,0.0,4.34414064E8,gM9,1.0,0
3262055,17.74,15.6,13.07,10.69,12.3,7.208,6.087,5.532,0,331.0991744,0,5.319,51.7355333,0,Star,Star,0,STAR,0,,4.952,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.03411103E8,gM9,1.0,0
3262057,19.78,17.66,16.81,13.11,15.76,7.93,6.653,5.858,0,302.103579,0,5.136,33.254333,0,Star,Star,0,STAR,0,,4.469,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.73911034E8,gM9,1.0,0
3262058,20.14,19.36,18.64,13.74,17.35,8.572,7.101,6.057,0,300.932566,0,4.441,32.592667,0,Star,Star,0,STAR,0,,3.776,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.73915223E8,gM9,1.0,0
3262059,19.47,16.63,15.17,12.09,14.22,8.209,6.983,6.312,0,300.900648,0,6.361,29.641006,0,Star,Star,0,STAR,0,,5.754,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.73905008E8,gM9,1.0,0
3262064,18.78,17.39,14.8,11.84,13.73,7.653,6.617,6.143,0,312.941215,0,6.035,36.382765,0,Star,Star,0,STAR,0,,5.917,0,0,gM9,LAMOSTdr6,0,,0,,0.0,4.70913032E8,gM9,1.0,0
3262065,21.29,21.38,20.16,15.64,19.04,7.998,6.488,5.714,0,300.004909,0,5.763,31.853155,0,Star,Star,0,STAR,0,,5.215,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.73903216E8,gM9,1.0,0
3262066,20.49,18.23,19.0,14.42,17.79,8.498,7.301,6.711,0,300.156323,0,6.116,32.094917,0,Star,Star,0,STAR,0,,5.638,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.73915071E8,gM9,1.0,0
3262071,20.52,18.39,15.57,12.01,14.44,7.113,5.951,5.348,0,320.984101,0,5.215,55.653614,0,Star,Star,0,STAR,0,,4.857,0,0,gM9,LAMOSTdr6,0,,0,,0.0,3.7471605E8,gM9,1.0,0
3262075,19.48,17.24,18.26,14.11,17.13,7.299,5.924,5.191,0,305.571183,0,5.119,40.720299,0,Star,Star,0,STAR,0,,4.302,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.81510185E8,gM9,0.949999988079071,0
3262076,18.32,16.48,13.52,11.01,12.47,6.372,5.299,4.841,0,300.4588986,0,4.784,22.8176661,0,Star,Star,0,STAR,0,,4.423,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.77014158E8,gM9,1.0,0
3262079,21.14,19.27,15.69,12.96,14.87,8.647,6.978,6.325,0,313.492683,0,6.055,43.479455,0,Star,Star,0,STAR,0,,5.955,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.87904193E8,gM9,1.0,0
3262081,20.43,18.22,14.33,11.24,13.35,6.832,5.608,4.974,0,62.761405,0,4.545,46.673677,0,Star,Star,0,STAR,0,,3.883,0,0,gM9,LAMOSTdr6,0,2,0,119566,0.0,3015050.0,gM9,1.0,0
3263482,16.33,13.23,12.09,10.48,10.95,7.939,6.945,6.608,0,91.8618831,0,6.524,23.7204678,0,Star,Star,0,STAR,1,,6.598,0,0,A1V,LAMOSTdr6,0,,0,,0.0,3.9991524E8,A1V,1.0,0
3264879,17.62,14.16,12.44,10.75,11.39,7.597,6.482,6.025,0,87.2798697,0,5.908,22.5452439,0,Star,Star,0,STAR,1,,5.927,0,0,A2V,LAMOSTdr6,0,,0,,0.0,5.47512055E8,A2V,1.0,0
3267320,17.97,13.68,11.99,10.9,10.99,8.015,6.969,6.464,0,100.9403306,,6.07,11.6720706,0,Star,Star,0,STAR,1,,5.981,0,0,Carbon,LAMOSTdr6,,,0,,0.0,4.36503249E8,Carbon,1.0,
3267321,17.25,14.28,12.4,11.29,11.43,7.213,6.011,5.448,0,83.1511614,,4.986,28.4985125,0,Star,Star,0,STAR,1,,4.804,0,0,Carbon,LAMOSTdr6,,2,0,99250,0.0,4.08810092E8,Carbon,1.0,
3267323,18.97,14.93,12.67,11.37,11.74,7.747,6.462,5.888,0,55.028208,,5.34,58.485096,0,Star,Star,0,STAR,1,,5.115,0,0,Carbon,LAMOSTdr6,,,0,,0.0,1.57914203E8,Carbon,1.0,
3267326,17.18,13.73,12.15,11.03,10.97,6.981,5.821,5.261,0,87.1941942,,4.724,26.2205253,0,Star,Star,0,STAR,1,,4.608,0,0,Carbon,LAMOSTdr6,,,0,,0.0,4.34411084E8,Carbon,1.0,
3267328,17.2,13.47,12.11,10.62,11.0,7.682,6.609,6.179,0,69.8792739,,5.836,40.5140517,0,Star,Star,0,STAR,1,,5.815,0,0,Carbon,LAMOSTdr6,,,0,,0.0,6.03008169E8,Carbon,1.0,
3267332,16.85,13.38,12.16,10.74,11.08,7.972,7.007,6.701,0,307.322529,,6.527,35.934277,0,Star,Star,0,STAR,1,,6.626,0,0,DoubleStar,LAMOSTdr6,,,0,,0.0,5.77114035E8,DoubleStar,1.0,
3269307,13.51,12.55,12.09,10.45,10.55,7.4,6.768,6.505,0,57.106966,0,6.353,59.442271,0,Star,Star,0,STAR,1,,6.209,0,0,F0,LAMOSTdr6,0,,0,,0.0,1.57915168E8,F0,1.0,0
3269394,16.98,13.41,12.09,10.59,11.1,7.89,6.857,6.551,0,70.7195789,0,6.392,51.5938183,0,Star,Star,0,STAR,1,,6.472,0,0,F0,LAMOSTdr6,0,2,0,90317,0.0,3.61707049E8,F0,1.0,0
3270487,17.53,13.93,12.44,11.02,11.32,8.181,7.191,6.832,0,298.543791,0,6.621,25.899255,0,Star,Star,0,STAR,1,,6.816,0,0,F3,LAMOSTdr6,0,,0,,0.0,4.61514029E8,F3,1.0,0
3272175,17.04,14.34,12.52,10.56,11.48,7.043,6.011,5.58,0,290.7196308,0,5.443,5.3517819,0,Star,Star,0,STAR,1,,5.342,0,0,F5,LAMOSTdr6,0,,0,,0.0,5.71511168E8,F5,1.0,0
3272547,16.91,13.61,12.04,10.49,11.09,8.171,7.259,6.927,0,73.7385881,0,6.753,51.3920775,0,Star,Star,0,STAR,1,,6.835,0,0,F6,LAMOSTdr6,0,,0,,0.0,3.93712065E8,F6,1.0,0
3272678,16.43,12.96,11.68,10.14,10.57,7.808,6.877,6.584,0,63.3917494,0,6.417,48.2411564,0,Star,Star,0,STAR,1,,6.537,0,0,F6,LAMOSTdr6,0,,0,,0.0,2.63715158E8,F6,1.0,0
3274270,16.86,13.68,12.24,10.7,11.27,8.314,7.258,6.975,0,79.0616347,0,6.847,44.6450911,0,Star,Star,0,STAR,1,,6.96,0,0,G0,LAMOSTdr6,0,,0,,0.0,3.07305013E8,G0,1.0,0
3274313,15.79,12.71,12.1,10.58,10.82,7.998,7.078,6.818,0,306.387444,0,6.679,42.797209,0,Star,Star,0,STAR,1,,6.783,0,0,G0,LAMOSTdr6,0,,0,,0.0,5.81514135E8,G0,1.0,0
3274327,17.19,14.01,12.5,10.8,11.28,6.692,5.47,5.029,0,310.752935,0,4.813,41.371825,0,Star,Star,0,STAR,1,,4.639,0,0,G0,LAMOSTdr6,0,,0,,0.0,5.81506093E8,G0,1.0,0
3275314,16.94,13.34,12.33,10.7,11.08,7.427,6.365,6.019,0,349.66886,0,5.942,57.910582,0,Star,Star,0,STAR,1,,5.919,0,0,G3,LAMOSTdr6,0,,0,,0.0,2.75013198E8,G3,1.0,0
3277109,12.74,12.31,12.17,10.44,10.54,7.942,7.28,7.023,0,61.92694,0,6.895,57.301562,0,Star,Star,0,STAR,1,,6.96,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57906199E8,G5,1.0,0
3277111,14.06,12.47,12.11,10.39,10.48,7.804,7.113,6.929,0,61.093736,0,6.774,57.239058,0,Star,Star,0,STAR,1,,6.849,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57906236E8,G5,1.0,0
3277123,15.85,13.14,12.76,11.19,11.42,8.176,7.277,7.025,0,59.676721,0,6.849,58.745962,0,Star,Star,0,STAR,1,,6.964,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57909162E8,G5,1.0,0
3277130,16.22,13.26,12.06,10.6,10.84,8.083,7.127,6.901,0,58.8727444,0,6.727,56.3581964,0,Star,Star,0,STAR,1,,6.824,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57901133E8,G5,1.0,0
3277145,13.14,12.53,10.91,9.69,9.7,7.798,7.17,7.007,0,54.150869,0,6.945,57.9603,0,Star,Star,0,STAR,1,,6.968,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57914048E8,G5,1.0,0
3277163,15.16,12.67,12.1,10.5,10.68,7.568,6.754,6.491,0,57.875289,0,6.318,57.233351,0,Star,Star,0,STAR,1,,6.355,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57905157E8,G5,1.0,0
3277170,15.35,12.74,12.17,11.08,10.56,7.323,6.402,6.144,0,56.18287,0,6.027,59.471215,0,Star,Star,0,STAR,1,,6.038,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.5791617E8,G5,1.0,0
3277179,13.72,12.56,12.08,11.07,10.47,7.591,6.869,6.674,0,56.101053,0,6.559,59.332619,0,Star,Star,0,STAR,1,,6.645,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57916156E8,G5,1.0,0
3277189,14.55,12.45,12.12,10.58,10.75,7.878,7.085,6.863,0,59.9046953,0,6.686,55.8437844,0,Star,Star,0,STAR,1,,6.755,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57907156E8,G5,1.0,0
3277226,13.06,12.44,10.91,9.61,9.6,7.576,6.943,6.771,0,54.517305,0,6.683,57.818674,0,Star,Star,0,STAR,1,,6.726,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57910126E8,G5,1.0,0
3277236,15.9,13.17,12.17,11.14,10.91,7.945,6.986,6.707,0,55.930365,0,6.48,59.301823,0,Star,Star,0,STAR,1,,6.604,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57916184E8,G5,1.0,0
3277243,14.53,12.6,12.16,10.58,10.75,7.894,7.118,6.888,0,55.188967,0,6.764,58.217285,0,Star,Star,0,STAR,1,,6.823,0,0,G5,LAMOSTdr6,0,,0,,0.0,1.57914059E8,G5,1.0,0
3277318,17.24,13.87,12.16,10.69,11.24,8.073,7.023,6.654,0,85.1843889,0,6.435,34.8918606,0,Star,Star,0,STAR,1,,6.472,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.97005153E8,G5,1.0,0
3277444,17.4,13.81,12.16,11.12,11.24,8.087,7.048,6.695,0,75.9624444,0,6.534,44.7788736,0,Star,Star,0,STAR,1,,6.594,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.09108098E8,G5,1.0,0
3277555,15.51,13.28,12.16,10.72,11.05,7.943,6.99,6.675,0,60.239937,0,6.464,52.880759,0,Star,Star,0,STAR,1,,6.507,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.54102219E8,G5,1.0,0
3277564,16.61,13.35,12.02,10.5,10.78,7.426,6.555,6.227,0,63.208534,0,6.071,54.790094,0,Star,Star,0,STAR,1,,5.975,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.54104227E8,G5,1.0,0
3277582,16.26,13.34,11.91,10.44,10.98,8.205,7.291,7.021,0,65.2774956,0,6.845,54.5961758,0,Star,Star,0,STAR,1,,6.886,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.54106035E8,G5,1.0,0
3277586,16.01,13.06,12.01,10.51,10.79,8.014,7.083,6.817,0,64.8709756,0,6.663,54.1325928,0,Star,Star,0,STAR,1,,6.744,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.54106235E8,G5,1.0,0
3277669,15.93,12.89,12.04,10.59,10.96,7.917,7.081,6.768,0,70.1997825,0,6.605,51.8181783,0,Star,Star,0,STAR,1,,6.638,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.61701133E8,G5,1.0,0
3277718,16.45,13.28,12.35,10.81,11.12,8.163,7.242,6.968,0,358.989042,0,6.776,58.722752,0,Star,Star,0,STAR,1,,6.851,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.69516066E8,G5,1.0,0
3277960,16.49,13.35,12.24,11.16,11.13,7.948,6.992,6.691,0,54.159192,0,6.557,51.517553,0,Star,Star,0,STAR,1,,6.601,0,0,G5,LAMOSTdr6,0,2,0,93337,0.0,3.74614213E8,G5,1.0,0
3277998,17.02,13.34,11.81,10.37,10.69,7.608,6.568,6.203,0,65.5116939,0,6.058,51.7884336,0,Star,Star,0,STAR,1,,6.062,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.79015025E8,G5,1.0,0
3278012,17.07,13.51,12.1,11.11,10.92,7.862,6.828,6.463,0,98.5028111,0,6.315,2.2094147,0,Star,Star,0,STAR,1,,6.319,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.82112221E8,G5,1.0,0
3278075,16.25,13.53,11.99,10.57,10.96,8.239,7.304,6.99,0,53.372316,0,6.838,51.722579,0,Star,Star,0,STAR,1,,6.903,0,0,G5,LAMOSTdr6,0,,0,,0.0,3.93112246E8,G5,1.0,0
3278111,16.15,13.11,12.07,10.58,10.76,8.124,7.196,6.903,0,93.5243128,0,6.747,24.0128244,0,Star,Star,0,STAR,1,,6.842,0,0,G5,LAMOSTdr6,0,2,0,97063,0.0,3.99909062E8,G5,1.0,0
3278148,15.5,12.92,12.05,10.54,10.95,7.98,7.147,6.898,0,56.035814,0,6.776,52.368629,0,Star,Star,0,STAR,1,,6.753,0,0,G5,LAMOSTdr6,0,,0,,0.0,4.09616111E8,G5,1.0,0
3278169,16.45,13.2,12.02,10.44,10.79,8.03,7.115,6.813,0,93.3453419,0,6.639,23.7958033,0,Star,Star,0,STAR,1,,6.729,0,0,G5,LAMOSTdr6,0,22,0,99504,0.0,4.09902076E8,G5,1.0,0
3278427,15.86,13.49,11.97,10.6,11.08,7.861,6.806,6.461,0,93.2533314,0,6.277,18.3982469,0,Star,Star,0,STAR,1,,6.26,0,0,G5,LAMOSTdr6,0,,0,,0.0,4.37305056E8,G5,1.0,0
3278442,15.7,12.9,11.92,10.14,10.63,7.801,6.915,6.579,0,94.6772661,0,6.393,20.3532689,0,Star,Star,0,STAR,1,,6.34,0,0,G5,LAMOSTdr6,0,,0,,0.0,4.3730906E8,G5,1.0,0
3278475,17.55,13.76,12.23,11.14,11.17,8.012,7.05,6.715,0,47.141618,0,6.509,55.653431,0,Star,Star,0,STAR,1,,6.57,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.44009146E8,G5,1.0,0
3278481,16.98,13.66,12.23,10.78,11.26,8.119,7.175,6.869,0,48.648139,0,6.691,55.329396,0,Star,Star,0,STAR,1,,6.724,0,0,G5,LAMOSTdr6,0,2,0,115573,0.0,2.44013059E8,G5,1.0,0
3278505,17.02,13.59,12.12,10.58,11.12,7.942,6.947,6.654,0,47.863281,0,6.472,55.370576,0,Star,Star,0,STAR,1,,6.514,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.44013078E8,G5,1.0,0
3278514,17.02,13.62,12.13,10.71,11.05,7.846,6.872,6.539,0,47.835489,0,6.331,55.687692,0,Star,Star,0,STAR,1,,6.34,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.44013236E8,G5,1.0,0
3278534,16.88,13.45,12.04,10.62,11.08,7.842,6.833,6.528,0,305.039708,0,6.291,38.136578,0,Star,Star,0,STAR,1,,6.321,0,0,G5,LAMOSTdr6,0,,0,,0.0,2.4810308E8,G5,1.0,0
